12856,18
9322,1
17278,1
13223,27
14016,1
3309,32
2638,2
5604,1
146,2
2630,14
6692,407
14832,1
6791,6
12631,1
17111,10
8180,2
5505,1
7875,3
20535,654
10753,1
2555,3
17490,1
1425,12
9198,3
5629,2
19158,22
18925,1
4511,1
16124,3
15222,1
7432,2
19024,1
11822,1
9936,2
8793,5
18674,8
6789,1
21102,3
5005,2
1938,1
8759,1
8268,28
11412,6
10934,1
8783,7
10315,5
10333,6
15033,2
6386,2
282,1
7161,2
14595,43
18024,4
15218,4
3450,3
12362,2
12076,1
713,1
5165,2
18997,6
20592,26
18434,1
16265,1
12176,4
19223,3
7110,6
2238,4
9927,10
18916,1
6942,9
5806,1
12551,4
18398,5
19430,11
7829,3
10095,3
3312,1
7498,231
20603,4
8561,1
7024,1
13580,304
14985,7
14836,2
15647,11
19640,1
20395,7
16763,1
413,3
8098,4
1265,1
10706,2
20874,2
20365,183
13307,2
1632,3
7325,7
17799,1
6177,6
19394,1
3052,1
17234,3
14717,984
17057,5
11121,1
881,1
2783,1
4414,3
2409,2
19373,3
12976,1
7018,1
7388,1
3991,1
9579,1
12405,2
1983,2
18212,1
19369,1
16180,1
17862,1
20911,1
11203,1
16964,2
4375,79
4744,1
7848,1
9192,17
18524,2
2819,25
13575,2
2065,1
17762,40
4687,1
2207,1
10166,2
7628,50
17379,3
20939,2
648,1
2997,15
7988,4
7107,7
10420,1
21141,12
5525,2
7180,8
6509,1
2432,9
6661,1
7354,15
18764,2
20981,4
19187,1
12485,1
20652,1
4154,4
19636,11
19766,1
19226,50
1222,6
13933,41
12927,1
6480,1
12723,1
4080,2
7063,1
10640,1
12467,1
12379,29
21134,1
13553,19
18946,4
172,1
4100,1
1005,32
15546,7
1257,7
1112,1
7323,4
10274,1
14128,7
8389,13
3606,1
17235,1
5152,1
2801,6
4929,1
598,4
5723,1
2123,13
3200,2
5130,3
14076,10
1465,2
15414,126
16363,6
15818,4
10183,1
5448,5
4379,4
15248,3
18141,1
10590,2
8729,1
17030,6
4200,2
1663,1
16133,29
6122,58
15062,2
737,1
16945,2722
6061,2
15400,3
6271,5
15445,1
2603,9
18173,1
14670,22
3014,2
7985,68
6508,1
15290,38
168,2
16266,1
569,4
7666,6
20617,13
7991,3
19154,2
12717,26
18548,1
13278,7
11481,4
19110,1
7800,2
6313,4
19750,2
15685,1
2969,1
247,1
1949,1
856,3
6094,2
11551,31
19497,1
10721,8
2024,1
12602,1
11981,12
14227,1
10960,2
12297,1
18110,1
11700,1
7475,1
14056,9
20836,3
9505,1
7066,5
20186,2
5205,1
19689,1
21133,12
17538,15
13343,3
15776,11
5179,4
2437,1
15043,20
11087,3
12981,2
17440,3
16459,38
10779,2
3462,3
2319,1
9657,1
6817,1
14080,2
441,1
7852,4
7112,30
2182,1
14355,7
10875,1
4496,1
2066,1
11570,4
2452,2
13231,5
5222,1
20378,3
4947,1
8132,1
17505,1
7204,67
19113,1
17433,4
483,1
10223,1
12082,46
5644,1
1423,11
18331,1
6846,5
14668,23
5332,1
18536,9
150,4
16884,2
12548,1
2081,7
10161,6
8165,1
12809,2
13349,4
9314,5
6438,13
3519,3
12458,7
14968,2
4750,1
3882,12
17556,35
12448,1
9446,2
13802,1
4188,1
1484,2
7744,14
8061,7
14138,11
16849,25
14841,1
14053,2
18194,67
17960,3
5367,4
14030,1
6236,1
6554,1
5959,1
7327,1
1775,8
7228,7
19981,2
311,2
6121,2
9622,1
3227,1
12065,1
19621,14
7861,19
18462,13
3128,1
7701,9
20936,2
17443,2
18779,1
1104,19
11425,1
2534,1
3378,1
7662,1
12423,4
15209,1
15481,2
20339,1
11246,18
3496,3
14317,1
7012,2
12101,1
3928,22
19433,21
17684,20
14903,9
2546,4
10966,3
17143,1
15502,1
15067,6
19968,3
6269,25
13430,1
20597,2
4813,1
12248,1
6875,5
9642,4358
20661,1
994,1
18142,2
202,2
17757,1
14652,2
1841,1
14233,1
17089,1
10905,1
14272,3
15988,3
38,1
11382,3
6076,1
6397,1
17739,16
1724,3
1546,4
14631,1
719,3
11944,5
286,2
968,17
18599,1
4232,9
10958,1
18330,9
17750,3
5227,1
6399,4
18678,11
13406,4
8090,1
3408,26
10599,1
20820,1
632,9
17539,2
16024,1
174,1
5096,5
5160,2
16297,15
18440,9
7152,1
14412,1
10135,1
3872,37
459,14
17180,6
9738,1
16982,63
9342,1
17668,2
12178,2
15404,1
1019,1
16830,8
12358,1
4288,5
15146,2
2282,24
1173,1
16369,1
18177,3
4424,9
17244,1
2283,9
16933,1
8552,1
19966,2
5024,3
340,1
20681,42
8527,6
4157,1
16009,1
11421,4
4247,11
20879,1
16675,1
20722,1
17779,2
9687,1
12331,4
2815,1
551,3
13594,1
2077,6
9306,7
12839,1
8752,1
998,75
12728,2
5716,2
18730,1
5184,1
16108,1
1948,1
11501,2
16391,9
14951,1
12993,2
3069,1
19152,2
11660,13
18221,6
20916,2
4253,1
14901,3
12501,224
15529,1
3158,7
19887,1
9853,8
11024,1
10529,3
21009,49
13405,6
20305,11
4005,1
12460,1
21024,1
4429,16
18800,2
4818,21
9679,2
514,6
3610,1
19800,1
6622,2
10151,1
18090,2
1837,5
9388,2
4605,2
5117,1
7813,3
13078,4
16893,1
9560,5
2258,4
3225,1
14500,9
8134,1
16937,77
13653,4
4056,11
6145,1
14730,1
18439,5
11230,5
19716,1
20192,4
17104,5
16698,1
6463,1
6337,1
11972,1
15839,15
20671,2
18568,1
6208,4
18220,2
15223,4
16364,11
8082,7
4452,14
4004,1
10295,1
12271,17
8419,7
13294,3
7102,3
2662,1
16426,8
17840,7
5305,2
20787,1
9003,5
1042,2
15077,1
9976,2
12312,2
17355,1
13174,11
13563,1
14325,1
9506,1
10731,2
14206,1
14800,18
20414,1
9847,6
3831,11
4463,8
13467,3
19650,6
17937,2
19304,1
16206,1
12985,1
12514,4
2009,5
5696,1
2790,18
16566,44
12228,8
17331,16
5983,1
1445,2
2290,5
3521,15
6924,2
8155,2
6549,1
9549,11
11295,1
9490,27
4696,2
13958,2
16255,2
16038,1
14168,2
1235,2
13448,2
5164,4
18214,2
13792,7
3176,1
16478,4
18421,2
14815,2
9308,1
8420,1
3435,3
2383,1
18754,2
11226,1
17223,1
5939,19
17627,3
9698,1
16876,2
3581,3
10124,1
10782,6
13552,4
15370,1
19041,1
10162,14
2443,1
6179,33
7458,4
1861,1
11470,2
15659,1
17218,1324
15991,1
10391,1
7873,2
18821,5
12897,1
21046,11
11066,153
11336,15
8444,5
20627,1
11663,1
9710,12
14610,2
20404,6
350,3
3234,208
11563,1
6624,1
15708,2
14876,10
16993,1
12608,4
3672,27
7393,2
18865,2
1059,3
16362,3
18767,16
4023,1
2980,18
15333,3
14867,3
1289,1
9662,18
7255,3
13258,41
12618,1
9136,2
8249,12
9728,1
7812,2
1282,10
12153,1
17211,1
4982,1512
7352,15
20384,1
12857,1
4281,1
11281,1
1928,2
18272,3
4740,4
17348,2
15628,10
15274,8
6251,1
2350,19
14960,5
7828,6
13593,5
15391,7
13662,4
1614,2
19073,4
19623,1
7522,27
7967,2
4396,2
13038,1
17920,1
20670,15
11355,1
10810,4
15003,3
19326,1
10011,1
19274,1
17887,2
10427,2
13732,1
17349,1
1352,1
6771,4095
1782,1
11235,3
9780,1
12127,1
19722,1
9957,1
9934,1
13403,1
8620,3
20558,8
1872,2
1992,4
14710,1
1086,1
0,1
9312,1
2111,1
14409,1
15563,1
5271,1
8652,2
4508,1
15946,9
6418,1
8035,32
3469,1
8920,2
883,6
1339,1
15499,5
8053,5
7987,2
3048,2
12632,1
16408,14
8127,9
1220,1
4469,1
11504,7
2852,1
3153,1
18824,2
16841,1
11651,3
14910,1
15352,2
5315,15
20294,2
12946,2
17142,21
14373,3
6538,1
1910,3
20359,5
15316,1
9602,94
18979,58
18572,14
4859,20
20054,1
10313,16
21179,1
7250,16
6717,1
20949,1
12054,29
9394,3
13987,1
10401,1
9321,15
7815,2
5715,11
6013,1
539,3
6821,1
10770,16
1381,69
7724,5
2248,1
8763,1
15069,1
18662,1
10309,2
675,1
4753,1
18215,1
11253,1
13706,13
9484,1
17375,1
8351,1
20999,5
5825,2
1742,1
17667,4
2212,1
9534,1
9875,15
8442,3744
1553,2
8540,1
438,3
12418,2
15365,1
4189,1
15725,3
18079,2
19308,2
3298,3
5957,4
4835,2
16986,1
1179,11
2629,4
17318,3
17746,1
14835,1
5498,2
5549,1
12266,4
16159,1
13372,18
2565,3
11430,6
19847,1
1244,1
10694,2
11245,12
16562,9
6410,5
12162,2
16359,1
2868,1
11881,2
13502,1
18254,3
14009,1
12138,1
11086,1
20537,1
16674,2266
3678,2833
13926,6
10329,1
8025,7
9435,1
9720,7
13861,1
2407,1
4418,3
6459,5
3117,1
20345,7
8649,1
816,4
20130,1
12207,8
9669,3
14044,3
4010,4
14625,2
3641,1
9935,1
2760,3
8333,1
7096,1
12123,2
18807,4
12205,1
8367,4
11833,1
16294,1
2230,2406
9747,2
15139,10
300,5
4816,48
4582,3
17734,1
16004,94
16075,1
7059,1
18226,3
20991,3
2924,8
12910,1
19131,3
7647,1
14755,1
18012,2
11917,1
13090,1
364,1
7143,1
15514,4
20246,1
1683,6
95,1
3180,6
3157,4
357,6
2721,2
14790,1
20539,1
3313,1
20816,26
21028,5017
5837,1
4679,1
4075,21
17126,7
10707,1
21017,2
15866,22
10826,1
20041,9
4622,1
5714,1
20988,1
6865,6
18043,11
6570,1
17082,2
4141,2
17132,1
16770,22
17107,1
12353,1
5021,1
18066,2
3667,2
18352,11
13832,4
10893,3
14956,4
9708,1
16629,2
7711,1
4069,1
3010,5
16691,3
13368,4
21130,1
1249,1
7791,1
10922,5
6230,3
10127,1
3171,1
14293,1
17351,3
8591,15
8932,8
2682,15
7821,14
6671,1
10525,10
10987,2
13138,8
8227,1
4187,5
18637,1
10281,3
331,16
20800,21
17923,1
2505,5
20078,3
1746,11
9416,10
12357,1
5555,2
18394,54
6550,11
16786,1
16601,1
20763,1
752,2
17859,9
16914,8
3215,6
187,5
3009,52
13599,3
5234,36
12670,1
391,1
19061,1
14374,20
16926,1
3505,1
19696,1
5657,1
1367,4
4766,2
19774,1
4477,1
5700,1
1612,1
11046,1
18689,1
3883,1
456,1
7182,2
4482,3934
4378,2
15061,1
8027,6
20409,1
16897,2
16461,1
4856,1
9482,4
14754,3
4561,1
2215,1
2504,8
8910,6
3449,3
20789,6
13651,2
20511,1
5821,1
2748,1
19746,2
20397,4
6876,3184
15411,3
15024,4
15710,2
12013,1
18477,4
1069,1
212,4
21183,5
19127,6
19469,1
9137,2
2869,1
4011,1
16633,8
9928,1
20295,10
565,3
9881,1
16711,1
5724,23
12567,10
7331,3
13914,1
9654,3
2179,1
8493,232
8103,2
11906,21
17175,2
7185,1
852,1
12656,1
3430,10
18738,2
3685,2
862,2
9028,2
9474,1
16546,1
17797,2
3524,2
13676,45
10963,1
19531,2
4217,2
12760,2
6681,13
17471,4
1354,15
8275,1
10066,10
19852,1
11916,30
20025,1
1038,3
16445,1
13076,1
8991,47
19957,4
7015,1
7742,4
1330,2
7048,1
6272,2
10412,1
2922,2
3124,1
2363,13
11499,1
7751,1
6620,1
14883,1
14438,22
7031,15
5263,3
7937,1
5923,1
17991,3
12341,1
17473,2
21072,22
1926,1
12468,9
14413,2
15761,1
1532,1
12136,1
17258,1
12587,1
1524,4
17945,17
19778,5
1030,1
9820,2
7648,1
20486,1
6042,2
17913,9
1463,1
383,1
14995,1
11067,1
3346,1
5904,2
5359,112
10136,2
3276,17
20641,4
10432,1
966,5
15477,4
20656,1
13694,7
4965,16
12715,3
484,2
13112,1
79,1
359,37
20194,1
9316,3
3399,4
20985,2
2570,13
5350,15
20328,1
1481,15
7257,1
17965,1
5456,2
1758,1
15386,1
310,1
446,1
9941,2
17078,17
8522,5
2687,1
7840,2
2257,1
10216,4
5817,8
6904,7
16791,50
4743,2
1623,1
30,11
18621,3
1149,9
10159,13
14000,5
18312,17
14711,1
6947,2
15130,1
13459,2
3016,4
19530,1
10211,2
1736,5
19305,1
13140,9
13742,2
19939,6
14973,1
8976,5
14143,6
9235,1
430,1
6330,1
1842,1
17204,2
6174,1
15896,29
5502,1
9584,8
19280,1
3203,2
17374,1
8667,4
20686,1
8713,3
15451,5
1642,4
7883,1
19736,1
3213,1
6672,28
9271,7
4311,1
5876,1
9417,4
15255,1
4747,10
16219,1
9821,2
21128,4
11434,6
14881,16
12148,1
3544,1
18837,2
21043,1
8975,3
5011,1
7512,1
11005,2
10035,3
8139,1
9249,2
3232,2
11298,21
14633,2
17808,20
6517,13
2905,3
14970,5
2891,1
8200,1
5799,1
3736,4
5536,72
16714,5
2635,10
9048,2
15678,1
19086,1
17885,1
793,2
2697,1
13444,1
10673,1
10683,1
19692,1
20196,10
15591,1
4233,3
15550,1
1818,60
18354,3
16988,13
14722,1
15912,1
9583,1
7459,2
9761,5
17015,1
4601,35
376,1
2279,5
10380,1
11244,1
17400,2
15749,1
12842,4
8107,21
9101,4
16165,2
15304,2
2341,47
9194,3
14932,1
10772,1
9447,2
3996,9
17130,1
2835,4
14026,1
16034,7
5180,1
15021,1
13098,6
12184,3
5676,7
2728,1
13751,1
7649,1
13070,20
8152,6
1078,3
4907,1
14692,16
12451,1
5663,2
15277,1
11308,21
3252,1
11598,3
17724,4
4394,1
14694,8
14861,3
18673,1
963,1
3973,1
12746,6
16400,3
20764,12
13356,407
12425,5
11951,4
15981,1
19490,2
3888,9
19901,2
7230,24
4998,1
9601,32
16644,17
14687,6
16074,8
14586,4
14948,1
17153,3
1324,1
16649,2
19351,1
13765,3
3628,5
11174,2
12441,1
6941,1
8374,5113
127,1
1838,6
7524,1
10233,1
11041,1
15186,7
4837,3
20340,1
10722,2
1323,5
16999,3
15415,1
17122,7
4131,6
2858,1
12380,3
7510,1
17636,1
20289,2
12671,2
1272,1
4050,3
11034,1
11652,1
802,1
12477,10
7223,2
15696,6
16658,1
5347,3
13320,9
4664,1
16213,2
6402,3
20572,2
20556,1
21048,1
9364,4
12230,6
3391,3
74,1
2705,16
11032,1
16060,1
10614,1
21035,2
8157,16
4773,2
392,32
20750,6
13238,1
17535,3
4768,3
2944,12
10950,5
8837,3
1778,3
12919,2
14964,1
10971,4
5599,9
18777,5
11913,13
7125,1
4870,1
1296,1
20443,3
4544,7
20254,1
5956,1
128,4
4875,1
15429,2
20708,1
4467,6
11676,33
18772,1
17940,1
13120,5
7425,7
14442,1
948,2
8259,1
5045,2
19009,30
6918,1
18899,1
7844,5
6773,7
8699,4
11442,1
2072,1
17020,21
5879,2
5341,1
20244,1
12139,4
20089,3
6147,31
14240,1
9580,143
4019,5
9884,1
19432,4
20468,1
5450,1
9944,1
14470,4
18256,1
13357,1
2459,2
6435,1
969,1
13163,1
12584,2
14216,6
8181,1
1259,1
9570,10
1894,1
14002,4
8852,1
676,2
20188,1
10797,1
1714,2
4734,1
1091,1
9854,9
13456,5
17756,2
19526,1
15910,1
18773,3
3692,1
9179,18
8143,5
20084,2
18301,8
5562,1
19850,2
13208,13
13939,44
13046,1
2135,5
7384,1
9686,2
6799,20
9782,2
5686,1
14513,4
14296,23
1040,6
14199,1
17464,2
14285,4
5755,2
9185,3
8821,11
14792,4
3947,1
16862,2
5125,1
18414,1
16172,14
19834,12
18507,9
10285,3
8194,10
13868,4
17666,3
17787,15
18445,1
6389,4
13246,12
555,1
6679,3
11878,6
9362,11
11871,4
19049,1
12734,9
3479,2
16471,1
7217,11
9245,3
19242,1
13082,1
10743,6
8104,4
4267,18
7566,4
18962,3
18296,2
6374,1
9365,4
12081,5
6037,1
10087,2
16342,9
4610,1
20696,2
12557,8
18620,8
10016,5
2205,1
9393,5
10638,10
13849,4
19017,2
2449,81
8029,1
4704,1
8453,1
14603,1
17518,14
2278,5
2186,5
2104,2
18291,1
9354,2
4861,3
10152,4
2199,1
21146,1
6833,3
19995,5
8812,4
13295,21
20059,1
6431,2
15538,1
19075,1
20429,4
8213,224
10402,1
14807,1
10448,1
18318,14
4553,3
3906,3
20553,2
18285,1
13621,2
4292,2
20675,1
4613,2
10067,4
2389,8
2057,2
6577,1
19963,7
8790,1
7351,1
11327,1
7058,2
9851,1
8957,18
13588,1
1655,1
8804,1
15935,2
11984,2
19159,2
18228,1
409,2
17119,1
249,2
5478,5
20933,1
1099,7
15653,1
6285,1
13856,3
19022,1
6246,2
21194,8
18902,11
14117,1
13166,1
6501,1
11458,2
1526,1
12925,3
18336,1
10397,2
15730,1
10537,4
11724,1
6843,4
18846,158
1284,13
14572,2
8627,1
13132,2
21039,15
5246,1
10230,2
13367,1
6542,7
20941,58
4063,2
13102,1
17871,2
9841,57
6004,1
5241,1
7557,2
8237,1
6114,2
14416,1
16,5
3905,40
17944,1
3349,6
11286,1
20995,2
7463,1
17793,1
19742,1
7570,6
20083,1
13225,2
10077,1
16058,6
9371,2
9644,90
8925,31
16190,1
4935,13
9850,19
4433,3
5827,1
4968,2
2035,5
2265,1
2739,2
14185,2
586,2
7479,48
19196,1
12200,1
12285,4
15786,24
19176,5
3509,1
12601,3
1998,1
16173,1
16997,9
10507,13
16015,3
16454,2
225,1
17495,1
12427,2
3374,12
16177,1
4509,2
9078,1
17820,1
20515,2
9133,13
20405,3
9575,5
14649,3
15087,3
12638,11
19813,3
8731,5
1283,1
13465,4
11946,2
5050,2
7434,1
11487,1
17268,5
8664,6
11603,1
740,1
890,24
8885,3
7859,1
10814,2
14912,2
15253,5
7449,1
14014,1
2841,6
20023,1
15849,1
1154,8
14265,1
3877,4
3376,2
11514,6
3265,1
5488,17
6378,1
7618,6
1135,2
5294,2
1501,1
18816,1
4782,2
1711,1
4521,26
12322,14
12709,2
11690,9
3699,2
18970,12
20570,2
3455,2
17486,3
17457,3
5442,10
13879,4
15814,1
4956,3
14345,1
10122,23
16712,2
10169,1
20998,1
6669,1
8506,1
14167,1
19409,9
13657,1
10999,2
13891,1
19542,11
2231,1
5996,7
18093,1
6688,3
11417,4
16760,1
440,1
1276,2
5804,45
6663,1
16026,5
8546,2
15262,7
3348,1
8697,1
4725,1
17199,1
9071,2
14791,1
9122,2
5458,2
4057,1
16150,2
15113,1
11534,1
3223,12
16443,5
18241,1
13089,1
8776,13
15191,1
18974,2
10373,7
6077,1
7010,5
13450,2
7645,1
3582,5
13243,3
15505,2
3992,1
5099,10
8006,3
4583,4
1433,1
20118,3
1761,1
11748,25
3167,1
5369,3
11167,1
2263,3
17625,2
14924,2
16307,1
1142,1
10952,1
6087,5
9225,10
18022,86
602,20
13778,8
20235,1
819,3
17169,2
20154,1
11349,1
20987,26
2707,3
14952,13
19684,14
7760,1
20767,1
2501,1
10055,17
10493,44
4406,1
557,4
12570,13
1916,1
14871,3
21172,1
15637,3
16827,1
405,2
1932,2
6546,1
5670,1
20571,1
20301,7
4539,1
20579,2
9965,34
12135,8
18922,2
2226,2
15834,1
6403,1
20792,2
10775,1
7502,12
10465,3
11477,1
13675,1
20962,2
2755,1
17255,1
11426,1717
19704,3
2540,37
13714,201
21155,3
8117,3
15522,3
3550,1
1806,3
9856,1
4437,2
11243,1
9253,1
15885,16
14926,4
13490,3
10037,1
4675,8
15082,1
6219,1
16116,1
20574,4
7278,16
21109,10
7004,1
9140,1
16123,2
2962,5
2967,3
5254,2
8575,1
9838,2
11841,1
14238,2
5374,1
13597,2
18615,1
17975,8
10927,1
7720,1
5057,1
55,13
20698,63
2651,9
9201,5
8338,1
8206,315
5791,1
2014,24
956,1
12782,10
17567,1
18081,4
16444,15
20466,10
16356,4
4978,10
4413,1
5516,1
20546,2
1946,3
15578,1
2328,5
13178,1
19870,1
18614,9
2236,31
9326,1
17396,2
9065,2
20554,1
16581,2
18269,1
19607,1
6070,3
11940,6
12858,1
15568,32
6098,1
17680,1
10535,1
15597,12
11712,1
10937,6
5464,1
6707,1
15920,3
9684,1
2079,1
11510,4
5192,1
19911,1
14346,22
6734,3
6556,1
15158,1
15995,1
5622,2
18679,3
4390,1
19241,34
19279,36
17525,1
18541,1
18881,1
4775,2
14974,1
8829,19
9924,2
18148,2
6368,307
12174,3
20381,1
20845,5334
16560,1
1552,2
2513,1
12576,2
15828,2
5168,1
5288,1
1029,3
14744,5
9489,6
2213,2
893,1
11885,1
3664,4
20284,1
1739,8
4428,20
11877,1
7571,1
4096,1
16625,2
18350,6
1482,11
17841,2
7740,3
3715,2549
11821,4
20582,5
10585,3
20396,6
10347,1
19473,1
14606,7
15664,1
14133,4
11560,5
20265,9
3727,2
21106,21
19581,1
20864,1
7555,5
9141,1
14244,5
15812,3
15720,2
19284,1
7013,4
15641,1
10029,3
6917,4
6482,1
8538,12
20632,2
17144,208
6755,1
411,1
20828,10
6676,3
3041,2
5171,8
879,14
11443,62
7187,5
3681,4
17155,1
13198,1
308,10
14517,1
7083,4
15996,1
7376,1
779,1
8004,2
1871,3
3800,2
10126,6
21201,3
18309,2
6138,7
18322,17
7194,1
5743,15
9557,1
16516,2
16156,1
19153,42
20491,2
16421,24
15963,3
14696,7
14966,3
6011,2
11803,18
11616,1
15349,4
17189,1
21110,1
18136,5
2197,4
10686,3
17154,2
14751,7
15497,1
7431,1
15471,2
477,10
1221,2
2083,5
2961,1
1999,1
8454,2
2339,8
5978,1
5949,4
20852,1
19264,1
20418,1
4748,1
17956,1
18276,5
10192,1
12334,1
5296,1
16671,1
3017,1
8078,13
11280,1
8412,1
4820,1
15177,7
1395,2
16152,13
5972,1
15951,1
1650,1
14502,8
20234,1
17908,3
2871,1
1472,4
19610,2
1379,2
553,2
18589,1
11859,1
20139,4
11587,3
8334,1
2106,3
21199,8
19,1421
15739,4
20729,1
14197,1
3272,1
13670,1
13903,1
11721,17
1740,52
1409,1
2840,39
8030,1
15097,1
10393,1
1908,4
10138,1
2698,1
21111,4
16161,1
4497,3
5103,2
17419,1
597,1
5654,2
2361,5
17674,1
2343,1
15302,4
8672,1
17786,5
18909,5
6837,2
1109,2
8366,1
18775,1
2552,16
1783,23
2591,1
2475,1
9852,2
19210,12
4218,2
9408,1
18755,2
4797,11
4876,1
12956,1
17036,4
15993,1
4576,6
13147,9
14508,3
18051,3
2502,4
1941,5
18371,1
17603,1
3589,7
16600,1
5782,1
1004,4
15052,4
3863,1
13009,5
11242,1
16142,1
3253,5
3087,17
21178,14
14661,1
8754,8
16106,7
12753,1
12236,7
13036,3
5649,4
19822,1
3079,15
9418,1
10832,1
4120,1
9864,1
755,5
7792,4
14580,2
13021,7
5209,2
20461,2
3445,5
7196,4
18204,6
20798,1
5276,2
13978,4
5417,5
1402,6
8118,33
18920,2
17869,5
6228,1
119,8
2563,5
1487,1
20844,1
2414,1
19859,1
8129,19
3278,7
14657,1
18486,2
1321,5
7562,6
12373,4
9640,20
2148,2
17737,1
17617,1
13023,1
6139,3
14726,3
4608,2
1218,2
10882,2
10500,1
517,4
291,3
14219,1
18556,3
9422,3
12199,7
1710,1
9674,1
8801,1
10788,19
663,2
18648,1
11779,2
15428,3
13562,2
19949,4
12695,1
5867,4
4638,6
18972,1
501,13
1450,16
15860,2
18050,2
16103,3
1696,1
15076,2
18664,3
11410,5290
656,1
15106,3
10461,1
2158,1
10773,1
2844,3
10624,2
14645,2
20354,11
15318,3
1250,1
3208,1
11269,1
8329,1
1325,4
10910,1
18132,7
8462,3
10617,1
1264,4
13022,5
5388,1
8537,2
9006,1
14916,1
14129,2
5898,2
4409,1
2367,1
8238,15
8741,2
20200,9
20720,6
7971,1
20771,8
15872,1
18576,1
370,3
8138,2
13880,14
7496,29
17826,2
5598,1
18192,5
6535,3
13836,16
3254,1
19723,5
14478,2
18356,4
4771,2
20095,10
6738,2
7220,11
16983,1
1913,18
1700,1
11399,1
7809,1
17000,1
13985,3
10972,15
11089,4
5268,1
8443,1
9173,1
16319,2
9516,29
8016,2
19576,5
14608,1
1051,65
12073,2
7277,7
9867,301
15660,1
11341,12
18793,2
10002,51
4806,2
19998,4
9876,2
16158,498
2281,2
4446,3
5302,4
19482,1
16069,1
16892,10
3735,1
6962,3
10490,1
14553,15
3676,2
13365,1
14454,1
18595,13
20683,2
4656,1
1156,3
6408,1
13491,1
13835,15
13796,1
18448,16
1278,5
4476,1
14134,1
10279,1
5032,20
16769,1
9878,1
12872,4
15008,1
2925,85
13327,2
10691,2
14226,3
14620,11
10612,2
