so-4843247-1-2,gh-1-1-72-116,283,280,27,9
so-16652683-0-1,gh-2-3-103-160,197,205,8,8
so-29370316-1-1,gh-7-1-18-66,207,191,35,4
so-560958-3-1,gh-3-1-45-87,213,218,12,6
so-21385150-2-1,gh-0-1-57-71,84,87,4,3
so-2773496-1-1,gh-0-1-49-77,178,149,97,26
so-11786924-1-1,gh-1-1-133-175,254,179,109,14
so-21940193-4-1,gh-0-2-260-275,69,81,19,14
so-27616854-2-6,gh-6-1-68-88,113,125,33,19
so-16018517-0-1,gh-1-1-13-32,103,102,42,16
so-1497614-5-1,gh-8-1-100-197,418,394,31,1
so-7322581-0-1,gh-1-1-1086-1120,158,149,59,20
so-1069124-1-1,gh-0-2-86-105,102,114,12,12
so-14871974-0-1,gh-0-1-39-68,125,139,26,15
so-14871974-0-1,gh-1-1-42-71,125,137,24,13
so-13308996-4-1,gh-2-2-79-134,137,151,34,19
so-14422947-0-1,gh-0-1-25-88,211,235,45,32
so-11854901-10-1,gh-2-1-292-302,136,101,55,6
so-11854901-10-1,gh-3-1-302-315,136,141,51,25
so-11854901-10-1,gh-4-1-281-293,136,126,78,29
so-4057470-0-1,gh-1-1-514-544,178,179,10,3
so-4846511-0-1,gh-20-1-25-51,108,117,35,20
so-17301696-0-1,gh-1-1-24-46,145,139,19,5
so-5054673-0-1,gh-0-1-527-554,136,128,18,0
so-11854901-14-1,gh-3-1-371-378,111,111,38,16
so-11854901-14-1,gh-4-1-281-293,111,126,78,40
so-3348150-1-1,gh-1-1-36-56,91,107,21,18
so-3348150-1-1,gh-2-1-56-88,91,122,48,37
so-6228188-1-2,gh-2-1-116-156,148,174,53,34
so-5552950-4-1,gh-1-1-56-94,170,144,46,2
so-5552950-4-1,gh-10-2-39-72,170,162,61,19
so-5552950-4-1,gh-14-1-15-55,170,166,29,5
so-2826123-0-1,gh-2-1-131-144,121,121,7,2
so-2826123-0-1,gh-0-1-191-203,121,121,1,0
so-6163701-5-5,gh-1-1-170-195,129,111,27,2
so-6163701-5-5,gh-2-1-181-206,129,129,23,9
so-5243978-2-1,gh-2-1-64-116,135,151,23,19
so-5243978-2-1,gh-1-1-89-125,135,135,0,0
so-5243978-2-1,gh-5-1-56-107,135,194,68,62
so-13986063-13-4,gh-1-1-161-188,156,160,14,7
so-2253280-5-1,gh-2-2-74-118,173,173,1,0
so-9403438-8-1,gh-0-1-145-201,269,260,24,1
so-34561726-0-1,gh-0-1-36-46,87,87,0,0
so-5552950-1-1,gh-2-1-56-94,144,144,1,0
so-5552950-1-1,gh-15-1-15-55,144,166,32,24
so-5626208-0-4,gh-6-1-18-61,151,159,23,12
so-5626208-0-4,gh-2-2-30-83,151,151,2,0
so-5626208-0-4,gh-5-1-18-60,151,151,3,0
so-5626208-0-4,gh-0-1-21-67,151,151,9,0
so-12338541-0-2,gh-2-1-51-103,359,359,0,0
so-12338541-0-2,gh-3-1-161-217,359,364,96,48
so-12338541-0-2,gh-0-1-100-148,359,321,48,5
so-11139098-0-1,gh-3-1-90-110,118,121,10,3
so-3913417-0-1,gh-0-1-48-75,96,97,13,1
so-24012023-2-1,gh-2-1-48-62,94,94,0,0
so-32383118-0-1,gh-1-2-273-300,131,139,64,31
so-9435260-0-1,gh-6-1-59-139,481,391,114,10
so-7528129-40-1,gh-10-1-614-640,143,143,31,9
so-7528129-40-1,gh-11-1-642-670,143,149,11,8
so-7528129-40-1,gh-9-1-585-612,143,143,31,9
so-8548926-5-9,gh-3-1-84-144,106,114,12,9
so-8548926-5-9,gh-4-1-78-144,106,151,70,55
so-12081355-0-1,gh-7-1-23-63,154,161,15,10
so-4611117-6-2,gh-0-8-87-108,110,110,0,0
so-23952928-0-1,gh-0-1-592-620,137,134,74,26
so-14167008-8-1,gh-3-1-139-176,186,195,9,9
so-14167008-8-1,gh-0-3-98-134,186,186,0,0
so-14167008-8-1,gh-1-1-101-142,186,203,23,18
so-3493746-0-1,gh-8-2-263-276,120,106,46,10
so-3493746-0-1,gh-12-2-78-91,120,103,35,5
so-17246463-0-1,gh-13-1-252-285,177,177,0,0
so-8003222-10-1,gh-0-1-399-430,89,97,21,12
so-1650442-0-1,gh-0-1-37-66,162,174,19,14
so-16599549-0-1,gh-0-1-509-556,147,142,44,13
so-4837230-3-3,gh-29-1-307-344,119,155,46,38
so-4837230-3-3,gh-27-1-309-346,119,157,48,40
so-4837230-3-3,gh-15-1-35-58,119,120,6,1
so-4837230-3-3,gh-23-1-125-156,119,134,20,15
so-10752748-0-1,gh-0-1-56-84,279,279,0,0
so-15054131-0-2,gh-3-1-72-89,116,86,40,3
so-6193434-17-1,gh-8-1-279-330,154,185,40,35
so-6193434-17-1,gh-11-1-266-307,154,162,10,9
so-6193434-17-1,gh-7-1-284-326,154,159,5,5
so-4463535-0-2,gh-3-3-78-89,91,92,12,4
so-4463535-0-2,gh-5-1-325-339,91,95,14,7
so-2258147-1-3,gh-3-1-297-323,77,89,25,17
so-7528129-39-1,gh-11-1-614-640,143,143,2,1
so-7528129-39-1,gh-10-1-585-612,143,143,17,1
so-7528129-39-1,gh-12-1-642-670,143,149,37,15
so-13826145-0-2,gh-0-1-654-692,86,92,31,15
so-25228492-0-1,gh-6-1-32-46,100,103,6,3
so-21051758-1-3,gh-4-1-185-203,128,127,16,5
so-21051758-1-3,gh-1-2-273-300,128,139,62,35
so-13895077-0-1,gh-0-1-349-374,92,101,22,9
so-28313620-0-1,gh-0-1-664-709,175,167,28,6
so-5370481-5-1,gh-0-1-33-61,91,91,0,0
so-496849-0-1,gh-3-1-155-177,112,142,73,49
so-496849-0-1,gh-4-1-63-78,112,112,2,0
so-496849-0-1,gh-7-1-58-82,112,127,57,29
so-496849-0-1,gh-8-1-25-56,112,145,73,47
so-4245881-0-1,gh-0-3-127-156,122,142,36,27
so-15060411-0-1,gh-0-1-103-127,111,106,28,7
so-15060411-0-1,gh-3-1-323-345,111,103,66,24
so-25151865-0-1,gh-1-1-365-400,156,176,56,35
so-18061610-3-5,gh-1-1-43-56,111,103,38,10
so-1835529-3-1,gh-1-1-121-196,266,266,1,0
so-1835529-3-1,gh-4-1-66-127,266,257,45,7
so-1835529-3-1,gh-2-1-99-148,266,253,76,21
so-15537470-0-3,gh-11-1-19-40,172,127,81,8
so-11171509-0-1,gh-0-3-9-23,85,82,47,18
so-435579-0-2,gh-31-1-61-100,110,140,44,36
so-435579-0-2,gh-17-1-56-90,110,110,7,3
so-28726882-0-1,gh-1-1-54-82,144,147,59,29
so-9087074-1-1,gh-0-1-86-142,289,289,8,4
so-4937713-3-3,gh-0-1-92-113,138,138,0,0
so-4937713-3-3,gh-1-1-88-111,138,150,14,12
so-10034633-6-1,gh-0-2-45-73,110,102,8,0
so-22445878-0-1,gh-4-1-39-52,105,95,18,2
so-22608885-0-1,gh-0-1-126-162,230,230,0,0
so-6465703-0-1,gh-0-1-25-58,168,154,28,1
so-12267248-0-3,gh-35-1-67-108,126,142,20,18
so-23012028-0-1,gh-3-1-461-480,113,114,1,1
so-26889653-1-1,gh-0-1-41-61,116,116,18,7
so-10032289-1-1,gh-0-1-56-92,135,135,0,0
so-2368810-1-1,gh-0-1-632-661,143,143,1,0
so-4611117-5-2,gh-1-1-32-80,221,221,6,0
so-4611117-5-2,gh-0-6-36-85,221,221,0,0
so-9470886-16-1,gh-0-1-201-241,236,201,55,4
so-13789526-0-1,gh-0-1-198-251,200,227,116,66
so-21791059-0-1,gh-2-1-65-103,92,125,47,39
so-21791059-0-1,gh-1-1-78-101,92,92,62,29
so-21791059-0-1,gh-0-1-526-552,92,92,0,0
so-3054692-0-1,gh-9-1-52-144,285,352,136,89
so-3054692-0-1,gh-6-1-14-97,285,285,4,0
so-3054692-0-1,gh-14-1-15-109,285,318,71,43
so-3054692-0-1,gh-8-1-80-164,285,244,100,21
so-3054692-0-1,gh-15-1-128-217,285,325,84,51
so-29801335-1-1,gh-0-1-57-141,336,336,0,0
so-12535804-3-1,gh-0-1-19-47,107,109,4,3
so-35405095-2-1,gh-0-2-26-45,88,88,0,0
so-29012443-1-1,gh-5-2-263-276,102,106,49,18
so-17765520-0-1,gh-4-2-157-175,132,119,67,19
so-5179970-1-1,gh-0-1-180-220,114,126,14,13
so-30701422-1-1,gh-7-1-22-42,110,110,17,0
so-25099117-19-1,gh-5-2-221-295,342,272,125,14
so-25099117-19-1,gh-3-1-162-245,342,262,136,15
so-32884384-0-1,gh-2-1-71-86,128,113,115,47
so-27455330-3-2,gh-0-2-106-131,91,93,2,2
so-19943894-0-1,gh-0-1-27-45,122,139,35,19
so-9734437-12-2,gh-5-2-227-250,93,94,1,1
so-9734437-12-2,gh-4-2-252-278,93,95,80,33
so-16083135-0-1,gh-1-1-60-79,99,92,43,11
so-6393502-22-1,gh-3-2-32-54,110,116,31,16
so-6393502-22-1,gh-7-1-209-222,110,103,24,4
so-6393502-22-1,gh-16-1-165-178,110,102,13,1
so-6393502-22-1,gh-13-1-323-336,110,101,13,1
so-6393502-22-1,gh-2-2-56-73,110,109,42,14
so-6393502-22-1,gh-17-1-180-192,110,99,28,3
so-6393502-22-1,gh-6-1-182-197,110,106,9,2
so-14814245-0-1,gh-1-1-334-433,422,417,49,14
so-14194104-5-2,gh-0-1-83-144,277,277,0,0
so-7161653-1-1,gh-0-1-145-176,99,112,84,46
so-17111204-19-1,gh-6-2-221-295,272,272,0,0
so-17111204-19-1,gh-3-1-162-245,272,262,13,1
so-17111204-19-1,gh-10-1-545-605,272,250,119,42
so-6212120-2-1,gh-2-1-49-64,88,88,0,0
so-14833256-2-1,gh-1-1-48-85,152,166,46,25
so-19063781-2-1,gh-0-3-83-104,117,117,3,0
so-26764085-3-1,gh-0-1-86-144,306,306,0,0
so-28303955-1-4,gh-7-1-18-66,182,191,52,23
so-9125512-0-1,gh-0-1-511-542,111,112,3,1
so-6163701-13-2,gh-5-1-332-357,202,161,83,15
so-6163701-13-2,gh-7-1-341-363,202,212,82,42
so-6163701-13-2,gh-4-1-304-330,202,176,114,32
so-6163701-13-2,gh-6-1-317-339,202,230,113,60
so-22589715-9-1,gh-2-1-292-302,119,101,38,6
so-22589715-9-1,gh-3-1-302-315,119,141,44,30
so-2101299-0-1,gh-2-1-485-513,136,163,103,53
so-2101299-0-1,gh-3-1-454-483,136,161,79,40
so-11189384-7-1,gh-1-1-167-245,425,425,0,0
so-4842390-0-1,gh-0-1-42-87,124,118,27,4
so-31512017-0-1,gh-0-1-78-161,412,422,192,89
so-31512017-0-1,gh-1-1-79-167,412,366,251,85
so-14377185-1-1,gh-4-1-201-225,127,128,9,3
so-39036351-1-1,gh-0-1-25-54,145,126,28,4
so-39048250-1-1,gh-2-1-28-46,111,111,9,3
so-15240012-2-1,gh-0-1-67-238,681,722,307,137
so-13436737-0-1,gh-2-3-13-41,355,360,21,10
so-33446134-1-1,gh-0-1-220-234,92,96,11,4
so-10997886-0-2,gh-9-1-208-264,166,186,60,34
so-10997886-0-2,gh-6-1-333-386,166,174,12,8
so-38552765-0-1,gh-4-3-620-641,129,139,89,32
so-4247616-0-1,gh-0-5-162-179,155,160,68,29
so-12193485-3-1,gh-3-1-45-87,249,218,60,12
so-11189384-10-1,gh-1-1-309-324,86,86,0,0
so-3860287-1-2,gh-5-1-20-63,203,180,78,25
so-3860287-1-2,gh-3-1-186-218,203,176,153,55
so-12026782-0-1,gh-0-1-284-308,114,124,11,10
so-17490344-0-1,gh-18-8-150-173,88,94,6,6
so-1982033-0-2,gh-0-1-21-41,112,102,11,0
so-550172-1-1,gh-17-1-146-180,161,161,1,0
so-9734437-13-2,gh-5-2-227-250,94,94,60,23
so-9734437-13-2,gh-4-2-252-278,94,95,1,1
so-14194104-11-2,gh-0-1-215-236,130,130,0,0
so-2563382-4-1,gh-0-1-46-71,133,134,2,1
so-35247072-25-1,gh-1-1-137-158,101,125,26,24
so-35247072-25-1,gh-0-1-146-160,101,102,2,1
so-2171141-0-1,gh-0-2-115-131,100,100,19,8
so-21851201-16-1,gh-0-1-248-279,127,129,4,3
so-21851201-16-1,gh-1-2-221-252,127,127,0,0
so-24777687-2-1,gh-2-1-136-146,92,93,31,14
so-21026866-0-2,gh-1-1-604-628,164,163,14,4
so-37816976-4-1,gh-0-1-87-119,157,152,9,1
so-12804063-0-1,gh-1-1-572-602,131,133,2,2
so-12804063-0-1,gh-2-1-708-739,131,138,7,7
so-15409446-1-2,gh-5-1-76-93,101,106,42,22
so-15409446-1-2,gh-7-1-97-124,101,103,10,5
so-7327332-0-2,gh-19-1-19-64,188,209,25,22
so-7327332-0-2,gh-40-1-144-187,188,200,32,19
so-7327332-0-2,gh-41-1-26-65,188,190,9,4
so-7327332-0-2,gh-12-1-78-123,188,192,8,5
so-11242648-0-1,gh-0-1-95-113,76,78,7,2
so-25462286-6-1,gh-0-1-170-192,107,106,11,0
so-25462286-6-1,gh-3-10-124-142,107,107,0,0
so-25462286-6-1,gh-4-1-123-138,107,107,6,0
so-25462286-6-1,gh-6-2-139-157,107,106,10,0
so-2068649-0-1,gh-0-1-87-104,124,137,32,19
so-921408-0-2,gh-0-1-76-103,111,118,46,22
so-12822025-0-1,gh-2-2-62-82,120,114,35,13
so-12822025-0-1,gh-0-1-75-96,120,112,17,4
so-12822025-0-1,gh-1-2-55-77,120,111,17,4
so-11868040-0-1,gh-8-2-263-276,104,106,55,23
so-60306-2-1,gh-0-1-101-126,90,123,33,33
so-5535672-19-1,gh-6-2-221-295,287,272,15,0
so-5535672-19-1,gh-3-1-162-245,287,262,28,1
so-5535672-19-1,gh-10-1-545-605,287,250,134,42
so-5535672-19-1,gh-0-2-211-284,287,272,20,0
so-12522075-5-1,gh-0-1-92-109,116,95,45,7
so-34673382-1-1,gh-0-1-54-73,102,90,12,0
so-19243628-12-1,gh-2-2-221-295,297,272,148,35
so-12297231-0-2,gh-0-1-85-109,101,135,39,35
so-12297231-0-2,gh-5-1-50-65,101,107,8,6
so-12297231-0-2,gh-1-1-48-61,101,101,9,4
so-5412988-7-1,gh-0-1-83-100,83,83,0,0
so-36169710-0-1,gh-0-1-24-50,154,154,0,0
so-4281243-0-2,gh-0-1-76-113,180,153,64,15
so-4281243-0-2,gh-1-1-29-88,180,170,99,38
so-36236657-0-1,gh-1-1-44-54,90,90,0,0
so-16340273-0-1,gh-3-1-55-79,101,115,36,18
so-16340273-0-1,gh-4-1-61-77,101,102,16,4
so-22980843-0-2,gh-6-1-104-137,72,80,55,28
so-22980843-0-2,gh-5-1-150-177,72,82,15,12
so-723914-1-1,gh-0-1-80-94,83,85,51,19
so-3145655-1-9,gh-0-1-22-55,109,116,39,11
so-3145655-1-9,gh-1-2-20-50,109,109,1,0
so-3145655-1-9,gh-8-1-43-73,109,113,19,4
so-21851201-0-1,gh-0-1-285-304,103,103,1,0
so-21851201-0-1,gh-1-1-280-309,103,140,43,39
so-7549421-7-1,gh-1-1-59-85,93,97,84,38
so-5212336-0-1,gh-2-1-77-106,141,140,3,0
so-13046700-3-1,gh-1-2-31-56,128,104,45,8
so-13046700-3-1,gh-3-2-40-64,128,99,50,7
so-14167008-12-1,gh-4-1-184-212,106,137,34,32
so-14167008-12-1,gh-0-4-140-161,106,106,5,0
so-14167008-12-1,gh-5-1-154-182,106,139,44,35
so-14167008-12-1,gh-1-4-163-184,106,106,0,0
so-11187462-6-1,gh-3-2-125-165,116,116,0,0
so-5446323-9-1,gh-0-1-143-190,117,117,0,0
so-29610402-0-1,gh-0-1-19-44,122,123,1,1
so-10235381-4-1,gh-1-1-97-128,113,105,25,7
so-10235381-4-1,gh-12-1-114-144,113,115,43,20
so-10235381-4-1,gh-4-5-98-127,113,115,4,3
so-10235381-4-1,gh-8-1-103-129,113,108,32,11
so-10235381-4-1,gh-5-1-96-120,113,96,17,0
so-10235381-4-1,gh-9-1-101-132,113,121,10,9
so-10235381-4-1,gh-7-1-98-127,113,117,8,6
so-20905824-0-2,gh-0-1-29-53,129,129,14,0
so-20905824-0-2,gh-3-1-48-76,129,142,31,15
so-20905824-0-2,gh-4-1-19-44,129,135,8,6
so-33711983-5-1,gh-0-1-204-229,166,136,53,9
so-13778405-1-1,gh-0-1-366-527,459,459,0,0
so-13778405-1-1,gh-1-1-219-364,459,529,126,85
so-13778405-1-1,gh-2-1-529-686,459,584,213,147
so-20685546-0-1,gh-0-1-191-217,105,122,29,19
so-13778405-0-1,gh-0-1-366-527,529,459,126,15
so-13778405-0-1,gh-2-1-219-364,529,529,0,0
so-13778405-0-1,gh-1-1-529-686,529,584,128,80
so-15594751-4-1,gh-0-2-57-87,186,225,66,40
so-21851201-15-1,gh-2-1-161-214,195,212,17,17
so-21851201-15-1,gh-1-1-164-211,195,155,42,0
so-21851201-15-1,gh-0-1-188-246,195,225,38,32
so-16429758-7-1,gh-2-1-71-86,124,113,19,2
so-11189384-8-1,gh-1-1-247-284,140,140,0,0
so-10404906-3-1,gh-0-1-66-82,84,81,26,8
so-989272-0-1,gh-19-1-47-114,227,262,114,66
so-989272-0-1,gh-16-1-724-761,227,190,67,11
so-19901687-6-1,gh-1-3-54-86,117,117,0,0
so-4815428-0-1,gh-0-2-13-46,181,181,5,0
so-32544730-3-1,gh-1-2-31-56,112,104,26,9
so-32544730-3-1,gh-4-2-40-64,112,99,34,10
so-20418809-0-1,gh-6-1-217-289,165,186,28,22
so-20418809-0-1,gh-9-1-13-84,165,175,17,12
so-5048863-1-1,gh-0-1-37-93,262,262,1,0
so-2248203-0-1,gh-1-1-65-90,102,112,13,11
so-2248203-0-1,gh-0-1-215-235,102,121,22,20
so-27767147-0-1,gh-0-1-55-82,123,123,0,0
so-11367825-9-1,gh-0-2-434-455,123,122,2,0
so-5820366-0-1,gh-6-1-23-65,157,195,69,49
so-12821612-1-3,gh-2-1-67-91,134,140,9,6
so-14507558-2-1,gh-0-1-64-153,174,224,106,73
so-11353603-2-1,gh-0-1-45-61,75,98,41,26
so-27455363-1-1,gh-6-1-141-174,189,189,1,0
so-27455363-1-1,gh-5-1-435-490,189,245,89,67
so-27455363-1-1,gh-8-1-454-493,189,182,17,4
so-4826122-1-1,gh-0-3-260-284,103,106,3,3
so-26654728-4-1,gh-0-1-83-105,103,108,7,5
so-2799190-2-1,gh-0-1-470-502,107,122,39,19
so-8721483-0-1,gh-0-1-265-281,122,126,141,64
so-27037230-5-2,gh-70-1-64-76,111,114,28,9
so-27037230-5-2,gh-69-1-50-62,111,114,18,9
so-31852074-1-1,gh-0-1-1045-1066,102,114,30,19
so-5759318-0-2,gh-0-1-56-71,104,94,16,0
so-14093635-7-2,gh-34-2-42-83,200,200,4,0
so-12938787-3-8,gh-3-2-32-59,139,132,12,1
so-119586-0-1,gh-1-2-407-441,122,122,0,0
so-119586-0-1,gh-0-2-263-294,122,125,3,3
so-4937713-1-3,gh-0-2-36-73,263,263,0,0
so-1447720-1-1,gh-2-1-64-104,159,166,8,7
so-85266-0-2,gh-0-2-10-19,97,86,18,3
so-28895857-0-1,gh-0-1-470-487,105,85,23,0
so-28895857-0-1,gh-1-1-217-239,105,98,58,18
so-18514797-2-3,gh-0-1-31-50,92,101,13,9
so-13648873-0-6,gh-3-1-349-393,192,222,61,35
so-13648873-0-6,gh-1-1-140-184,192,190,18,0
so-13648873-0-6,gh-2-1-229-269,192,195,16,5
so-237204-0-2,gh-5-1-9-39,87,97,19,10
so-17215011-1-1,gh-0-1-165-185,114,112,16,5
so-4918080-1-1,gh-5-1-35-106,372,433,74,66
so-4918080-1-1,gh-4-2-38-122,372,372,0,0
so-4918080-1-1,gh-2-1-29-94,372,373,4,1
so-4918080-1-1,gh-0-1-31-102,372,403,35,31
so-23930889-0-1,gh-0-1-27-56,141,141,2,0
so-4265472-0-2,gh-0-1-923-950,202,202,0,0
so-4265472-0-2,gh-6-1-735-770,202,199,63,20
so-4265472-0-2,gh-4-2-84-117,202,206,6,4
so-4265472-0-2,gh-1-2-75-110,202,199,63,20
so-4265472-0-2,gh-15-1-20-49,202,202,1,0
so-27259163-0-1,gh-0-1-554-587,143,152,9,9
so-1562857-0-1,gh-0-1-75-125,133,146,19,13
so-755151-2-1,gh-2-1-72-96,97,113,43,24
so-755151-2-1,gh-1-1-51-68,97,97,26,11
so-18061610-2-5,gh-1-1-25-41,93,96,25,12
so-10127787-1-83,gh-7-27-168-187,83,90,60,31
so-14144956-0-1,gh-0-1-229-297,306,281,43,8
so-14194104-19-3,gh-0-1-48-71,89,89,0,0
so-11854901-12-1,gh-5-1-341-363,207,212,79,37
so-11854901-12-1,gh-4-1-332-357,207,161,88,15
so-11854901-12-1,gh-6-1-317-339,207,230,110,55
so-20559418-0-15,gh-74-1-97-167,281,282,25,7
so-18114634-0-2,gh-3-2-11-34,111,108,5,0
so-14565436-0-5,gh-0-2-180-209,96,111,71,37
so-8003222-9-1,gh-0-1-349-397,162,166,23,13
so-11417498-0-1,gh-0-2-56-72,113,113,2,0
so-9096241-4-1,gh-0-2-188-273,402,400,16,6
so-1248709-4-1,gh-2-1-62-368,735,733,260,129
so-13345781-0-1,gh-0-1-51-83,256,232,38,5
so-7663966-0-1,gh-5-1-752-787,139,164,33,29
so-24017605-0-1,gh-1-1-17-26,90,85,27,11
so-18004334-3-1,gh-3-1-157-179,78,83,29,13
so-6163701-11-3,gh-4-1-302-315,131,141,54,30
so-6163701-11-3,gh-3-1-292-302,131,101,50,6
so-6163701-11-3,gh-5-1-281-293,131,126,80,34
so-26196831-4-1,gh-5-3-23-46,92,92,6,0
so-26196831-4-1,gh-1-1-27-45,92,92,27,6
so-30228437-0-1,gh-0-1-44-74,89,88,28,11
so-2599518-1-2,gh-3-1-63-83,80,93,17,14
so-19831208-2-1,gh-2-1-162-197,130,131,15,7
so-27301389-4-1,gh-1-1-57-75,109,115,34,16
so-31950789-0-1,gh-0-1-580-600,95,93,13,0
so-1281295-1-1,gh-12-1-33-81,184,220,92,48
so-1281295-1-1,gh-10-1-60-103,184,226,89,60
so-27679348-1-1,gh-3-1-28-46,113,111,19,1
so-559781-2-7,gh-0-1-79-101,105,105,0,0
so-559781-2-7,gh-2-1-71-102,105,133,51,36
so-1248627-1-1,gh-6-1-184-279,290,299,47,17
so-1248627-1-1,gh-0-1-157-246,290,283,19,5
so-1248627-1-1,gh-2-1-160-244,290,260,78,18
so-1248627-1-1,gh-1-1-48-128,290,252,53,6
so-10424766-17-1,gh-21-1-266-307,200,162,70,7
so-10424766-17-1,gh-17-1-279-330,200,185,69,14
so-10424766-17-1,gh-12-1-284-326,200,159,73,7
so-1399432-1-2,gh-1-1-106-137,164,152,88,28
so-1399432-1-2,gh-9-1-42-70,164,164,1,0
so-1399432-1-2,gh-2-3-20-47,164,164,0,0
so-1399432-1-2,gh-4-3-26-60,164,165,3,2
so-1399432-1-2,gh-10-1-133-165,164,159,95,35
so-1399432-1-2,gh-0-1-154-200,164,177,21,14
so-2904999-0-1,gh-0-1-291-306,125,124,2,0
so-6565597-0-3,gh-6-1-26-51,88,115,32,28
so-2969715-0-1,gh-10-1-119-165,165,198,57,41
so-2969715-0-1,gh-4-1-27-47,165,149,40,10
so-13308996-3-1,gh-0-2-39-77,132,134,11,4
so-5937929-0-1,gh-7-1-56-121,244,243,21,5
so-5392460-0-1,gh-0-1-11-33,96,97,30,9
so-5252726-0-3,gh-3-1-260-317,226,234,54,27
so-5651242-0-9,gh-1-1-254-292,123,125,52,18
so-30073528-0-2,gh-2-1-22-43,107,107,2,0
so-30073528-0-2,gh-0-2-90-108,107,107,1,0
so-31600193-0-1,gh-0-1-21-33,85,85,0,0
so-4245962-0-1,gh-0-1-14-55,149,158,42,22
so-11926880-2-1,gh-6-1-76-185,243,243,0,0
so-29171652-0-2,gh-0-1-87-119,132,152,49,26
so-14245807-3-1,gh-0-1-445-463,131,107,43,7
so-3427058-3-4,gh-0-4-57-77,93,93,0,0
so-4265472-1-1,gh-7-1-952-979,207,207,0,0
so-1507813-0-2,gh-12-1-41-62,102,104,4,2
so-5412988-8-1,gh-0-1-103-138,134,134,0,0
so-24638963-5-1,gh-0-1-90-106,135,141,35,9
so-3145655-10-22,gh-4-1-100-130,103,103,11,0
so-3145655-10-22,gh-1-12-89-119,103,103,0,0
so-3145655-10-22,gh-0-1-96-129,103,110,30,11
so-12642970-4-1,gh-0-1-68-118,254,254,0,0
so-16646691-1-1,gh-2-1-774-795,138,138,0,0
so-16646691-1-1,gh-3-1-525-560,138,159,21,21
so-10802188-0-1,gh-0-1-57-90,170,157,34,10
so-7108813-0-1,gh-18-1-47-114,217,262,104,68
so-7108813-0-1,gh-15-1-724-761,217,190,55,10
so-14542589-0-1,gh-2-1-87-121,81,81,0,0
so-4869034-1-1,gh-1-1-877-902,118,118,0,0
so-22492582-0-1,gh-3-1-496-536,210,185,67,18
so-7875656-3-2,gh-1-2-31-56,100,104,4,4
so-7875656-3-2,gh-4-2-40-64,100,99,12,5
so-23291236-5-1,gh-0-1-98-162,184,230,46,46
so-5737454-2-1,gh-0-1-28-46,114,114,0,0
so-2581754-0-1,gh-12-1-11-34,154,135,72,21
so-2581754-0-1,gh-35-1-20-39,154,154,1,0
so-2581754-0-1,gh-30-1-13-42,154,195,43,41
so-2581754-0-1,gh-18-2-26-45,154,161,73,28
so-2581754-0-1,gh-34-1-41-60,154,155,3,1
so-2581754-0-1,gh-32-1-62-81,154,170,17,16
so-2581754-0-1,gh-19-1-27-51,154,167,79,34
so-16386066-3-1,gh-0-1-137-225,585,627,57,46
so-6700039-1-3,gh-1-2-801-825,125,134,25,13
so-11786924-0-2,gh-1-1-35-103,296,297,3,1
so-18417382-1-1,gh-0-1-36-56,87,87,2,0
so-18417382-1-1,gh-3-1-20-40,87,86,2,0
so-18417382-1-1,gh-1-5-42-63,87,87,0,0
so-31512017-3-2,gh-0-1-182-202,146,112,56,7
so-4640179-0-1,gh-4-1-30-50,154,156,45,3
so-14211580-0-1,gh-1-1-195-223,159,163,21,10
so-30386358-0-1,gh-88-1-55-70,133,139,52,18
so-16191770-0-1,gh-8-1-36-50,66,66,3,0
so-27173634-5-1,gh-24-1-200-245,150,171,38,28
so-11189384-9-1,gh-1-1-286-307,97,97,0,0
so-11189384-4-1,gh-1-1-86-124,122,122,0,0
so-27286385-2-1,gh-0-1-39-75,188,182,8,0
so-16585072-0-2,gh-0-1-131-176,141,116,73,23
so-14868161-1-1,gh-0-1-237-264,150,158,51,29
so-14868161-1-1,gh-5-1-206-235,150,162,12,12
so-12101310-0-1,gh-7-3-620-641,122,139,123,60
so-27616854-1-10,gh-7-1-18-66,174,191,25,17
so-2120714-0-1,gh-2-1-211-234,113,131,64,37
so-22589715-7-1,gh-2-1-270-283,107,88,43,7
so-22589715-7-1,gh-3-1-292-302,107,101,75,29
so-22589715-7-1,gh-4-1-371-378,107,111,67,30
so-22589715-7-1,gh-5-1-281-293,107,126,36,24
so-15008017-2-1,gh-11-1-219-270,255,255,1,0
so-18638588-0-2,gh-3-1-74-98,96,96,5,2
so-18638588-0-2,gh-2-1-37-61,96,99,19,9
so-1497614-4-1,gh-2-1-74-98,89,89,2,0
